1.6918,1.6918,1.6918,1.6918,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.7192,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.90761,1.56027,1.56027,1.56027,1.56027,1.56027,1.56027,1.57246,1.57246,1.57246,1.57246,1.57246,1.57246,1.57246,1.57246,1.57246,1.90174,1.90174,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.87059,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.85065,1.98795,1.98795,1.98795,1.98795,1.98795,1.98795,1.98795,1.98795,1.98411,1.98411,1.98411,1.98411,1.98411,1.98411,1.98411,1.98411,1.90859,1.90859,1.90859,1.90859
0.498045,0.498045,0.498045,0.498045,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,0.900488,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,1.50315,0.642332,0.642332,0.642332,0.642332,0.642332,0.642332,0.642914,0.642914,0.642914,0.642914,0.642914,0.642914,0.642914,0.642914,0.642914,0.729635,0.729635,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.715953,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.88859,0.946812,0.946812,0.946812,0.946812,0.946812,0.946812,0.946812,0.946812,0.924373,0.924373,0.924373,0.924373,0.924373,0.924373,0.924373,0.924373,0.945971,0.945971,0.945971,0.945971
1.39564,1.39564,1.39564,1.39564,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.33263,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.51713,1.27586,1.27586,1.27586,1.27586,1.27586,1.27586,1.26498,1.26498,1.26498,1.26498,1.26498,1.26498,1.26498,1.26498,1.26498,1.32672,1.32672,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.29506,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.30163,1.34506,1.34506,1.34506,1.34506,1.34506,1.34506,1.34506,1.34506,1.34197,1.34197,1.34197,1.34197,1.34197,1.34197,1.34197,1.34197,1.3338,1.3338,1.3338,1.3338
0.923848,0.923848,0.923848,0.923848,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.03649,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.32593,1.48555,1.48555,1.48555,1.48555,1.48555,1.48555,1.48928,1.48928,1.48928,1.48928,1.48928,1.48928,1.48928,1.48928,1.48928,1.41085,1.41085,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.3785,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.35731,1.26677,1.26677,1.26677,1.26677,1.26677,1.26677,1.26677,1.26677,1.28498,1.28498,1.28498,1.28498,1.28498,1.28498,1.28498,1.28498,1.37419,1.37419,1.37419,1.37419
2.06569,2.06569,2.06569,2.06569,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,3.2007,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,2.84093,1.50352,1.50352,1.50352,1.50352,1.50352,1.50352,1.50373,1.50373,1.50373,1.50373,1.50373,1.50373,1.50373,1.50373,1.50373,1.47915,1.47915,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.48792,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.34175,1.27276,1.27276,1.27276,1.27276,1.27276,1.27276,1.27276,1.27276,1.26869,1.26869,1.26869,1.26869,1.26869,1.26869,1.26869,1.26869,1.25085,1.25085,1.25085,1.25085
2.65094,2.65094,2.65094,2.65094,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.86636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,1.68636,2.12601,2.12601,2.12601,2.12601,2.12601,2.12601,2.12217,2.12217,2.12217,2.12217,2.12217,2.12217,2.12217,2.12217,2.12217,2.03787,2.03787,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,2.00096,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,1.95675,2.05351,2.05351,2.05351,2.05351,2.05351,2.05351,2.05351,2.05351,2.05151,2.05151,2.05151,2.05151,2.05151,2.05151,2.05151,2.05151,1.9562,1.9562,1.9562,1.9562
1.8996,1.8996,1.8996,1.8996,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,1.51414,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,2.3592,1.79754,1.79754,1.79754,1.79754,1.79754,1.79754,1.79693,1.79693,1.79693,1.79693,1.79693,1.79693,1.79693,1.79693,1.79693,1.61851,1.61851,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.60963,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.52253,1.42445,1.42445,1.42445,1.42445,1.42445,1.42445,1.42445,1.42445,1.4214,1.4214,1.4214,1.4214,1.4214,1.4214,1.4214,1.4214,1.49874,1.49874,1.49874,1.49874
1.81466,1.81466,1.81466,1.81466,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.60683,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,2.55468,1.25813,1.25813,1.25813,1.25813,1.25813,1.25813,1.25757,1.25757,1.25757,1.25757,1.25757,1.25757,1.25757,1.25757,1.25757,1.23719,1.23719,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.23795,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25196,1.25358,1.25358,1.25358,1.25358,1.25358,1.25358,1.25358,1.25358,1.26601,1.26601,1.26601,1.26601,1.26601,1.26601,1.26601,1.26601,1.25796,1.25796,1.25796,1.25796
3.72007,3.72007,3.72007,3.72007,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,4.40887,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.92627,3.1006,3.1006,3.1006,3.1006,3.1006,3.1006,3.10999,3.10999,3.10999,3.10999,3.10999,3.10999,3.10999,3.10999,3.10999,3.12062,3.12062,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.06519,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.08809,3.06342,3.06342,3.06342,3.06342,3.06342,3.06342,3.06342,3.06342,3.06065,3.06065,3.06065,3.06065,3.06065,3.06065,3.06065,3.06065,3.09131,3.09131,3.09131,3.09131
3.08313,3.08313,3.08313,3.08313,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.54858,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,2.55315,3.17612,3.17612,3.17612,3.17612,3.17612,3.17612,3.16362,3.16362,3.16362,3.16362,3.16362,3.16362,3.16362,3.16362,3.16362,3.32799,3.32799,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.29981,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.20637,3.2873,3.2873,3.2873,3.2873,3.2873,3.2873,3.2873,3.2873,3.26983,3.26983,3.26983,3.26983,3.26983,3.26983,3.26983,3.26983,3.29861,3.29861,3.29861,3.29861
