6.70175,6.07005,-4.9675,9.70378,5.47204,87.3,3.55468,3.68454,3.566666667,4.46079,4.00864,5.98,0.223333333,22.9696
2.86552,7.42775,5.44885,8.03093,3.24765,86.6667,3.58388,3.19636,3.533333333,3.8339,4.10084,5.943333333,0.263333333,3.56008
1.77191,1.81759,10.797,5.45594,6.06342,87.0667,3.90592,2.94535,3.4,5.5498,4.41557,5.916666667,0.183333333,16.2442
6.16621,4.45125,10.0569,13.1849,7.71277,87.6667,4.02317,4.71254,3.4,4.00892,3.93826,6.566666667,0.083333333,-20.6145
1.27807,2.53969,4.31455,-3.74288,1.73235,86.9,3.79551,3.77466,3.433333333,5.25253,5.14378,8.326666667,0.156666667,-2.16597
2.49322,1.94703,9.04435,-3.21624,4.81105,86.8333,3.05132,1.98402,3.566666667,5.66078,4.87038,8.983333333,-0.166666667,-34.265
-1.73683,3.18224,-2.10323,-28.5108,-2.39829,85.1333,1.49261,0.65916,3.566666667,4.96743,4.61654,8.94,-0.056666667,-5.4182
-0.696849,2.46386,-2.78436,0.301432,-10.0919,81.8,0.90786,-2.20144,4.166666667,5.45985,4.6171,8.573333333,0.156666667,-28.9774
0.70534,1.84144,-2.69135,-25.3436,-2.12015,80.4333,-0.80855,-5.78109,4.766666667,5.72058,4.36996,7.88,1.036666667,-49.7122
3.525,3.49335,1.46006,22.4708,-1.4197,79.1,-1.06183,-1.79574,5.166666667,3.29234,3.90856,6.703333333,1.133333333,-6.23695
-4.13679,-1.08325,-14.0325,38.455,-8.62567,76.4,-2.29082,-6.12083,5.833333333,5.16382,5.15716,5.566666667,1.5,31.2076
10.5735,7.57575,3.35311,20.1588,7.55758,77.5333,1.53306,1.14058,5.933333333,6.06577,3.75645,3.856666667,2.176666667,42.1983
2.27102,3.66132,5.37535,36.6678,3.54927,77.6667,1.8889,2.49788,5.9,5.33981,4.54559,4.563333333,1.996666667,14.5574
3.1089,3.17805,1.70044,18.0042,1.41094,77.4,1.43045,0.452489,6.033333333,4.01244,3.90279,5.473333333,1.473333333,-15.5785
1.15862,6.59413,8.17383,15.1427,9.05174,79.1333,2.40802,3.82563,5.933333333,3.2831,2.47173,4.75,1.66,-11.2259
7.06625,5.24186,12.5471,25.2716,16.5215,81.7,4.51257,6.44279,5.766666667,6.51878,4.1639,3.54,2.596666667,31.5263
9.15596,7.5659,6.49901,7.47303,7.52578,82.8,4.2844,4.16556,5.7,2.40134,2.30983,4.3,2.373333333,7.96149
3.66807,6.12286,5.77059,1.8214,5.15305,83.3333,3.10782,2.1751,5.566666667,3.51946,3.51491,4.74,2.07,0.343593
6.5891,9.28532,18.7216,13.8903,13.5286,85.7333,5.01283,6.45522,5.366666667,4.49799,3.28063,5.143333333,1.51,14.0438
9.73288,7.23082,16.456,13.1411,11.5862,87.6333,5.32301,6.77265,4.933333333,5.08604,4.85559,6.536666667,0.903333333,-1.48553
4.50686,-0.16696,14.6118,-21.3177,2.99403,87.5667,3.60771,3.13563,4.933333333,6.50897,7.599,7.816666667,0.203333333,-34.8896
-2.17679,1.42883,6.11535,-17.4958,3.26775,87.3333,2.36702,1.66234,4.8,7.41225,7.26461,10.56,-1.116666667,-16.0616
3.71185,-1.17841,2.97802,-18.6229,6.45649,88.1,3.78574,2.68665,4.766666667,6.86425,8.13671,9.996666667,-0.746666667,-19.1718
-3.33467,-3.49609,-0.449792,-26.9208,-4.0966,86.6,1.88122,-1.03119,5.133333333,8.06721,11.7252,9.323333333,-0.563333333,-38.2261
1.0483,1.39252,-0.720721,-16.4113,0.587803,85.8,1.49218,-0.413223,5.2,8.85698,11.1629,11.25,-0.61,-32.7705
-3.89698,1.65033,-4.07843,-13.5816,-1.76601,84.7667,0.566827,-0.620636,5.633333333,12.0024,10.6491,12.09,-0.226666667,-82.9155
-1.59639,-5.91517,-10.6156,-55.842,-16.2551,80.5667,-2.24145,-7.9459,6.6,11.9727,10.0156,9.346666667,0.31,-44.4496
-4.86559,3.34104,-23.5022,-23.1863,-27.3339,73.6,-6.32915,-13.5315,8.266666667,8.93583,7.41936,6.303333333,1.79,43.3754
3.06763,6.62314,-9.74066,11.0175,-4.9649,71.9667,-2.19082,-4.17242,8.866666667,5.79683,4.84102,5.42,2.656666667,44.0931
6.56076,5.66587,4.24675,25.5176,9.86892,73.9,2.69123,5.48104,8.466666667,7.05414,7.4272,6.16,1.966666667,-13.975
5.35591,4.21752,4.69947,16.8201,8.36043,75.3,3.58152,5.19207,8.3,6.60924,6.6473,5.413333333,2.436666667,0.0887832
8.92938,7.91992,8.55595,36.2082,11.9131,77.3,5.34755,7.45297,7.733333333,4.28485,4.42358,4.826666667,2.836666667,39.7897
3.01052,3.66686,5.21999,9.78753,5.2168,78.0667,2.71024,1.89424,7.566666667,3.98415,3.35555,5.196666667,2.616666667,4.96682
2.03204,4.22118,8.64539,-6.25577,4.84854,78.6667,1.95171,1.67627,7.733333333,5.07514,6.00046,5.283333333,2.58,4.46621
2.98692,5.18451,7.63346,45.6691,7.16437,79.2667,2.41302,0.417973,7.766666667,6.6564,6.2914,4.873333333,2.516666667,-12.9973
4.63236,4.55632,14.3988,11.7248,8.48916,80.7,4.10374,4.5691,7.5,6.37314,7.15248,4.66,2.723333333,-10.2855
7.77494,2.1997,10.8802,41.6607,12.2648,82.8667,5.28843,8.17606,7.133333333,6.22742,6.76777,5.156666667,2.53,-17.7132
7.01496,3.78866,7.88541,-1.23237,4.19145,83.1333,5.0607,3.6254,6.9,5.52297,6.00698,5.82,1.86,-9.97961
0.0399241,5.98399,12.0385,-4.77561,2.49395,83.2,4.67586,4.78332,6.666666667,6.67055,5.69166,6.513333333,1.486666667,-22.8071
1.38821,2.31242,3.44406,3.72985,-1.1065,82.5667,4.14526,0.198069,6.333333333,6.64847,6.59438,6.756666667,1.616666667,-26.665
15.2606,8.44462,29.8065,18.6902,15.7522,84.5667,7.18054,11.1308,6,7.58014,8.14569,7.283333333,1.843333333,20.2779
3.89342,1.67181,13.4141,4.60658,3.44715,84.6667,4.10942,4.40512,6.033333333,6.89205,6.96735,8.1,1.176666667,16.2299
5.32429,3.19163,12.6949,-0.719101,7.06593,85.6667,4.11744,3.60277,5.9,8.04655,7.50624,9.583333333,0.25,-25.727
0.797545,2.02333,9.1248,-9.83656,2.06986,85.2333,3.49539,3.57061,5.866666667,7.27023,7.45023,10.07333333,-0.276666667,1.58534
0.485226,-0.241055,-0.416594,-7.16382,-0.774944,84.3333,2.94265,0.747664,5.7,9.42327,10.7526,10.18,-0.263333333,-3.47257
2.86202,3.91915,11.6387,-4.91151,-1.29492,83.5333,2.24973,2.4203,5.866666667,8.07317,9.80368,10.94666667,-0.57,9.6715
1.02952,1.07305,1.07817,-16.2932,1.29492,82.9333,1.31818,1.2972,5.966666667,7.77078,9.5519,13.57666667,-1.396666667,-13.0207
1.297,-0.61566,4.35042,-32.0336,1.80587,82.5333,1.3916,-1.48286,6.3,8.57354,11.7869,15.04666667,-1.366666667,6.74788
-8.19645,-9.10638,-18.9473,-82.0835,-17.3597,77.8667,-1.92631,-7.68714,7.333333333,8.66706,9.66854,12.68666667,0.86,-16.6061
-0.60807,4.28752,2.64349,12.1889,-6.23108,75.7333,-1.80827,-2.84969,7.666666667,9.08045,9.24423,9.836666667,1.8,42.2011
7.34125,5.27572,8.3708,35.6551,15.0051,78.4667,3.00632,6.24274,7.4,11.0768,9.75755,15.85333333,-1.19,20.958
8.19982,2.09886,8.13268,-9.93546,1.05056,77.9667,1.71575,2.61928,7.433333333,10.2044,9.77502,16.57,-1.43,-14.6254
-2.93139,-0.0790026,8.03584,-12.9004,1.30933,77.8667,1.04344,1.11732,7.4,7.02367,6.62586,17.78,-1.156666667,-2.70322
4.5634,1.60661,9.02682,-32.3161,3.90247,77.1333,0.847073,-0.186003,7.4,7.39155,6.49029,17.57666667,-0.206666667,-28.5807
-4.69715,-3.0115,8.9523,-44.1906,-9.1657,74.6,-1.75592,-3.92618,8.233333333,7.13742,6.03897,13.58666667,2.336666667,-17.3537
-6.74552,2.64738,-10.5494,-23.7541,-8.02703,72.3667,-2.76402,-7.58676,8.833333333,5.34179,5.03109,14.22666667,1.48,-32.0011
2.17712,1.47413,-12.9453,-13.0841,-5.44226,71.5667,-2.12375,-1.91939,9.433333333,4.91276,3.79287,14.51333333,1.51,-4.09308
-1.44804,3.0781,-11.809,-0.492914,-5.51733,70.6333,-3.0532,-3.86663,9.9,5.6076,6.23883,11.00666667,3.8,-7.28872
0.394879,7.23487,-7.00688,30.5347,-7.28822,68.8667,-2.41111,-5.27996,10.66666667,4.32213,4.40719,9.286666667,2.76,68.8883
5.20176,3.86256,-5.93431,63.5273,4.22093,70.2333,0.814308,1.57171,10.36666667,3.37913,3.45309,8.653333333,2.456666667,27.3309
9.02823,7.84716,5.58766,44.0112,8.85849,72.1667,3.02968,6.80454,10.13333333,2.69939,3.65394,8.803333333,2.146666667,35.2627
7.75636,6.95782,16.5091,37.2129,13.7249,74.6333,4.12392,5.9317,9.366666667,4.15987,5.23846,9.46,2.486666667,1.53629
8.16396,6.25543,23.521,16.6215,10.1866,76.7,5.54888,9.3857,8.533333333,2.88933,2.66219,9.43,2.886666667,-2.09135
7.8661,3.37208,12.4798,11.7316,11.6908,78.7,5.24813,5.89329,7.866666667,4.1313,4.31229,9.686666667,2.773333333,-17.5309
6.96559,5.66896,18.1931,6.95499,5.96655,79.4667,4.43715,4.90581,7.433333333,3.52604,3.85841,10.55666667,3.403333333,-15.5041
3.91563,3.0618,12.136,-4.6887,2.95023,79.6,3.94547,3.23743,7.433333333,3.28752,3.09722,11.39,2.546666667,8.98894
3.17986,5.25509,9.25219,0.392831,0.244873,79.4667,3.55536,3.0337,7.3,2.47829,2.48009,9.266666667,2.94,8.94942
3.95435,6.73761,4.49258,0.980393,0.977996,78.8,2.76676,1.59681,7.233333333,4.70698,4.77331,8.476666667,3.4,23.5373
3.65012,3.73748,5.67999,3.31547,0.488103,78.2667,2.88622,3.52581,7.3,2.25942,3.35536,7.923333333,3.353333333,13.2065
6.17266,7.61027,-4.59185,7.40851,-0.732377,77.7,2.35758,0.701447,7.2,2.55971,3.16771,7.9,3.23,4.34264
2.99127,1.02626,7.21516,8.67549,2.43606,77.7333,2.37493,3.14138,7.033333333,2.14255,2.74654,8.103333333,2.593333333,15.2335
3.6899,3.3803,-4.02229,15.9107,2.42131,78.3,1.65734,2.08063,7.033333333,1.93849,2.84849,7.826666667,1.66,41.331
1.83226,4.44701,-8.16799,22.3152,-2.42131,78.1333,1.36827,0,7.166666667,1.48372,-0.47344,6.92,1.463333333,36.3027
4.00472,7.17983,-4.648,5.38956,1.69646,78.3667,1.96876,1.03627,6.966666667,1.8606,2.03217,6.206666667,1.783333333,-1.07587
2.06813,2.55069,3.87707,1.08594,4.32957,78.9,2.59097,2.23608,6.833333333,2.40184,2.38848,6.266666667,1.91,1.79397
2.78439,0.0627746,-9.59466,-0.667919,5.46489,79.5667,2.41843,4.43501,6.6,2.34704,4.25623,6.22,1.656666667,50.3161
4.4676,5.50916,7.993,1.418,6.78577,80.3,3.11636,3.04184,6.266666667,2.60815,3.7873,6.65,2.686666667,15.7319
3.61409,4.60894,10.9716,-3.3445,7.35653,81.2,2.84894,3.68666,6,2.94391,3.73665,6.843333333,2.833333333,30.3603
6.543,0.840641,-0.484881,0.671141,9.67698,83,3.70669,3.15682,5.833333333,3.11384,3.4888,6.916666667,3.26,-92.9328
2.24387,7.04501,3.16801,-7.18911,3.54181,83.2333,2.93467,1.48668,5.7,3.08978,3.10421,6.663333333,2.693333333,1.16169
5.25203,2.92959,8.83342,4.91949,3.2922,84,3.26518,3.77439,5.466666667,3.94894,4.38991,7.156666667,2.7,3.32385
2.30129,3.39588,2.50327,0.252818,1.52714,84.1,2.79388,2.76705,5.466666667,4.8019,4.89476,7.983333333,2.09,0.803608
5.26139,4.55889,5.52445,2.51943,2.82073,84.8333,3.23255,3.55271,5.333333333,3.41313,3.99245,8.47,1.23,7.91129
4.01623,1.84253,6.30816,-3.86964,1.94123,84.9,3.00806,3.04306,5.2,4.05768,4.4588,9.443333333,0.666666667,17.7988
3.13213,1.87748,5.41429,-12.7104,-1.50903,83.8333,1.87634,0.796972,5.233333333,4.18498,5.29101,9.726666667,0.363333333,24.643
2.97633,3.95077,10.1284,-1.83667,-2.60023,82.6,1.00945,0.636436,5.233333333,2.92651,2.28693,9.083333333,0.263333333,32.7153
0.842449,1.76484,-4.00101,-8.59486,1.51885,82.0333,1.88373,1.58667,5.366666667,2.65373,3.11481,8.613333333,0.253333333,0.891197
4.35594,3.42168,5.01925,3.4779,2.80551,82.2333,2.67018,2.84025,5.3,4.43673,5.67281,8.25,0.663333333,-16.3509
1.54554,1.2492,-5.21545,-16.0329,2.78597,82.3,1.37094,-1.25984,5.333333333,4.09981,3.59023,8.243333333,0.93,11.9331
0.0980698,1.61042,2.73806,-22.1355,1.91745,82,-0.507929,-2.53165,5.7,3.58817,4.98715,8.16,1.226666667,-21.5853
-3.42435,-3.03638,-6.2367,-23.7435,-6.42756,80.1333,-1.49715,-2.22842,6.133333333,3.09573,5.20474,7.743333333,1.406666667,-27.6978
-1.87903,-1.38138,-8.09926,-21.7248,-7.85194,77.9,-1.70129,-3.68814,6.6,3.93866,1.97819,6.426666667,1.993333333,41.3668
3.09545,3.34251,-2.02532,12.1793,2.4156,77.9667,-1.72702,-2.74804,6.833333333,2.68187,2.12101,5.863333333,2.57,25.5539
1.91364,1.93756,-3.41556,13.2597,5.43634,79.0333,0.00615484,0.810209,6.866666667,2.87175,2.69108,5.643333333,2.563333333,4.58886
1.74025,-0.112066,-0.256066,7.83043,0.862999,79.1,0.0356962,0.161845,7.1,2.10593,2.85978,4.816666667,2.806666667,-1.312
4.69763,7.44676,-1.48842,22.2307,-0.431267,78.7667,0.0984558,-0.161845,7.366666667,1.8265,2.44705,4.023333333,3.41,22.4837
4.38704,2.73413,12.8023,13.4876,6.63294,79.8,1.03601,3.38507,7.6,2.52841,2.64039,3.77,3.696666667,-4.42513
3.87107,4.30638,6.12812,0.184162,3.17043,79.9667,0.961097,0.481251,7.633333333,1.85762,2.53562,3.256666667,3.533333333,4.22049
3.98724,4.72814,10.4078,14.9972,4.18852,79.9667,1.51174,1.75965,7.366666667,2.75914,2.81327,3.036666667,3.673333333,3.38121
0.744265,1.51937,3.89922,0.265928,3.73253,80.3,2.34367,3.65444,7.133333333,2.4057,2.37269,3.04,3.32,14.9047
2.36816,3.57565,7.73265,5.28177,0.618716,80.2,2.15637,3.77807,7.066666667,2.40241,2.69293,3,3.023333333,0.0995567
1.9467,4.38596,3.23589,14.6813,1.85043,80.0333,2.50456,3.12136,6.8,2.03518,1.74152,3.06,2.613333333,5.4562
5.30301,3.53134,14.1127,20.0576,5.90492,81.0333,2.78428,3.86775,6.633333333,2.24435,2.28502,2.99,2.546666667,7.03799
3.90082,4.55613,4.50784,5.88948,5.22096,81.5,3.04391,3.22026,6.566666667,2.07361,1.4269,3.213333333,2.823333333,3.04143
5.43044,3.09339,6.10566,12.7513,7.11833,82.6667,3.71672,6.06302,6.2,1.96518,2.21502,3.94,3.096666667,-18.2744
2.35157,3.08853,6.65287,-5.93631,5.25683,83.0333,3.5004,4.63643,6,1.9988,2.83813,4.486666667,2.856666667,5.83119
4.51471,4.28053,15.2837,-6.18347,7.85278,84.1,3.16398,3.55295,5.633333333,2.26297,1.88157,5.166666667,2.556666667,-2.63067
1.36399,1.0568,14.6027,-9.25635,4.33864,84,2.95181,2.20467,5.466666667,2.41048,1.9112,5.81,1.746666667,15.2003
1.39496,3.57239,3.85261,-12.4626,1.49813,83.1667,1.52469,0.29304,5.666666667,1.78509,2.25799,6.02,1.023333333,32.5009
3.41135,3.65053,2.6516,14.556,3.72096,82.7667,1.69915,2.33663,5.666666667,1.70834,1.60241,5.796666667,0.956666667,28.8203
2.82982,2.80097,7.85094,7.63594,3.50313,82.4667,1.83979,2.03341,5.566666667,1.90661,1.74633,5.72,0.633333333,20.6845
2.61265,3.69438,9.82499,10.2669,2.56177,81.6333,1.67523,0.144849,5.533333333,2.03913,2.24022,5.363333333,0.98,23.2574
6.92407,4.31985,10.6771,17.1358,8.30355,82.2667,2.67055,5.17993,5.5,1.50689,2.62788,5.243333333,1.7,10.9259
3.68335,2.4022,12.3701,-0.883815,4.79473,82.4333,2.4854,3.8414,5.266666667,1.81328,1.71076,5.306666667,1.683333333,-0.75578
4.20571,3.13188,9.94981,-4.59775,5.4351,82.2,2.36753,3.10298,5.333333333,1.68605,2.699,5.28,1.366666667,35.5324
3.03486,4.19791,9.00588,2.08295,7.4188,82.6333,2.49168,2.80015,5.233333333,1.96241,1.75449,5.276666667,1.503333333,29.362
5.99057,1.80877,8.31603,5.52648,5.9386,82.6333,2.83435,4.57782,5,1.85541,0.996262,5.523333333,1.65,18.3105
5.06432,6.78607,17.3885,3.85984,9.48661,83.1,2.34852,3.02303,4.866666667,1.16231,1.02777,5.533333333,1.196666667,47.1746
3.09098,4.72245,2.69087,4.25344,10.0696,83.5667,3.14905,3.1362,4.666666667,1.36791,1.23634,5.506666667,0.816666667,7.61033
3.93833,4.10769,12.4948,8.16282,4.30712,82.9333,2.44243,2.03218,4.633333333,0.575368,-0.0284116,5.52,0.533333333,28.6363
3.8614,7.00268,13.0243,13.6075,2.53065,81.5667,2.51452,1.21437,4.4,0.914809,0.71234,5.5,0.62,32.4781
5.19958,5.22919,5.98196,11.5795,2.82798,80.6,2.25332,2.68548,4.533333333,1.43912,1.20585,5.533333333,0.38,-10.5872
6.50962,5.83009,11.338,9.26028,5.28779,80.8,2.41254,2.40161,4.433333333,1.04569,1.01201,4.86,0.416666667,12.9035
3.7214,4.16014,8.6746,1.60837,4.30277,80.6,2.38246,1.32802,4.3,1.49557,1.03755,4.733333333,0.576666667,44.9332
3.353,6.15761,10.3649,6.17994,3.6516,80.3667,2.52775,2.51116,4.266666667,1.64521,2.12803,4.746666667,1.086666667,19.7525
5.06155,4.75973,11.0657,2.96041,3.76864,79.9667,2.30924,2.23354,4.233333333,1.42904,2.09785,5.093333333,1.233333333,1.62134
6.86155,5.53019,1.45257,2.93866,7.28509,80.6333,2.74073,3.39206,4.066666667,1.97028,2.37067,5.306666667,1.096666667,6.76606
1.14679,6.0552,13.9928,1.98851,4.1041,80.5333,2.34232,2.33161,4.033333333,2.93241,3.33138,5.676666667,0.96,9.75323
7.48302,3.70163,12.4549,-2.11312,5.21558,80.4667,2.36404,1.03193,3.933333333,2.19631,1.82163,6.273333333,0.463333333,6.09812
0.510838,3.95965,4.19483,-6.21725,-0.432043,79.4667,0.779878,0.386287,4,2.56425,2.47578,6.52,-0.123333333,5.25438
2.12517,3.5353,1.05383,0.379567,-1.29894,78.0333,0.809544,-0.257483,3.9,2.1365,2.20619,6.473333333,-0.45,-33.2362
-1.14657,1.42464,-3.24219,1.70361,-5.67798,76,0.540796,-0.773445,4.233333333,2.59694,2.66722,5.593333333,0.233333333,-29.826
2.11685,1.08432,-9.17113,6.18521,-5.75975,74.3333,-1.03197,-2.97881,4.4,2.74269,1.90506,4.326666667,1.61,-15.5453
-1.21953,1.33935,-5.26519,2.4722,-5.69298,72.6667,-1.20935,-3.13215,4.833333333,1.30241,0.313071,3.496666667,1.81,-30.7853
0.980327,5.85454,-11.7715,-2.59621,-4.70504,71.5667,-2.40433,-4.61214,5.5,1.25071,0.266691,2.133333333,2.863333333,-9.28282
3.74154,1.27799,-8.19354,12.9358,2.73869,72,-1.37124,-0.79602,5.7,1.1474,0.728915,1.733333333,3.353333333,4.42557
2.18047,2.11472,-5.34399,9.78624,6.3183,73,-0.377483,-0.265692,5.833333333,1.68666,3.074,1.75,3.383333333,-26.0278
1.91866,2.82706,-2.37738,1.1701,2.38096,73.5,-0.244023,-1.99834,5.733333333,1.76877,2.02102,1.74,2.616666667,-73.0328
0.191361,1.66916,-4.82469,7.17923,-0.148395,73.4333,0.104162,-1.20381,5.866666667,2.11132,1.81678,1.443333333,2.673333333,-4.84139
2.0222,1.98375,0.947964,7.22175,2.51527,73.8,-0.551754,-1.47626,5.866666667,2.49483,2.81238,1.25,2.763333333,-15.5767
3.76468,4.46978,9.54304,6.26236,-3.1094,73.3667,-0.736858,-2.69816,6.133333333,1.2231,0.352805,1.246666667,2.58,34.36
6.70156,5.77417,7.95057,22.2804,2.51899,73.8333,0.100374,-0.406298,6.133333333,2.19128,2.43742,1.016666667,3.303333333,23.3684
4.51162,2.94721,5.68224,11.7374,3.38299,74.6333,0.927782,2.16217,5.833333333,2.06036,1.61077,0.996666667,3.37,20.1427
2.38536,4.0662,-4.46703,4.66064,2.33663,75.1333,1.19058,1.47974,5.7,3.38632,3.04397,1.003333333,3.103333333,25.0492
3.04863,2.45936,8.78371,12.5436,1.88851,75.8333,2.17712,2.67649,5.6,3.19134,2.7952,1.01,3.523333333,-6.48719
3.49436,3.77999,10.7397,2.82102,2.16803,76.5667,0.988636,2.79117,5.433333333,2.71915,2.32211,1.433333333,2.816666667,-9.04927
3.36087,4.10044,8.3937,5.48745,5.44031,77.4667,1.76777,1.98184,5.433333333,2.8651,3.14573,1.95,2.166666667,17.3071
4.34974,3.20104,4.90539,9.30879,5.50759,78.3667,1.34304,1.97207,5.3,3.58905,2.06825,2.47,1.76,8.09599
2.17842,4.15708,5.71438,7.35834,2.23777,78.3667,2.19119,3.13522,5.1,2.75385,2.64772,2.943333333,1.296666667,-6.1287
3.25115,2.9801,7.27187,4.37811,-1.67715,77.7333,2.23083,2.7233,4.966666667,3.77101,4.35539,3.46,0.853333333,9.77527
2.20758,1.50049,1.58543,-0.908162,3.3473,78.4,1.40095,2.44807,4.966666667,3.10913,3.12477,3.98,0.663333333,-1.06247
4.82467,4.45975,14.502,-3.74517,3.73253,78.7333,2.36107,4.59775,4.733333333,2.99989,1.84731,4.456666667,0.176666667,14.8865
1.24099,2.11316,4.9671,-20.6695,2.33237,78.5333,1.51414,2.53165,4.633333333,3.29482,3.07213,4.906666667,0.366666667,-3.46761
0.350733,2.4154,4.73353,-22.9714,1.50196,78.3667,1.29287,1.38561,4.633333333,2.7643,2.84444,5.246666667,-0.01,-0.78063
3.11022,3.87806,2.60335,-19.0762,0.816883,78.2,1.06691,1.25549,4.433333333,1.4336,-0.67626,5.246666667,-0.273333333,30.8831
0.263529,2.32574,6.80433,-18.6796,3.65547,78.4667,1.58294,1.37651,4.5,4.41924,3.71008,5.256666667,-0.303333333,6.47678
3.06803,1.3315,7.76723,-16.3593,4.68939,79.0333,1.02314,2.3665,4.5,2.29021,3.15696,5.25,0.11,16.3207
2.68611,1.58164,6.15586,-26.3353,1.19701,78.7,0.231948,0,4.666666667,1.31865,2.25687,5.073333333,0.426666667,-3.75978
1.45904,0.57215,6.70384,-34.6908,0.66346,78.5,0.707578,1.23993,4.8,1.69838,3.99,4.496666667,0.87,-3.11141
-2.69509,-0.810787,0.100108,-32.7685,-1.32802,77.9,0.101256,-0.743495,5,2.23575,3.41175,3.176666667,1.62,-43.9198
1.97693,0.751226,-2.30884,-17.9525,-5.49146,76.5,-1.37541,-2.23881,5.333333333,1.75458,4.1667,2.086666667,2.26,2.13877
-1.98498,-3.16147,-10.9406,-20.179,-12.8822,74.0333,-2.0623,-3.5077,6,2.71993,4.06428,1.94,2.37,-40.6007
-8.7008,-4.73083,-24.0727,-40.5269,-17.5086,69.9667,-4.70747,-8.77758,6.866666667,0.77832,-5.7644,0.506666667,2.956666667,-121.915
-5.59658,-1.32253,-30.0677,-40.3847,-22.2903,65.7,-6.72917,-10.8203,8.266666667,0.992765,-2.26666,0.183333333,2.523333333,-44.55
-0.423266,-1.71443,-13.0764,-24.6865,-11.5498,64.1667,-5.62353,-8.68293,9.3,-0.624194,1.77997,0.18,3.14,37.2337
1.26846,2.48981,-5.14928,19.0611,5.34809,65.6333,-2.98278,-2.84602,9.633333333,-0.0320362,2.49695,0.156666667,3.36,41.7954
3.80617,0.0486653,-3.66187,0.303375,5.89386,67.0667,-1.59729,-1.22595,9.933333333,1.18363,2.72504,0.12,3.403333333,32.5923
1.5787,2.08299,4.13273,-13.0485,8.078,68.6,-0.474574,0.817717,9.8,1.31548,1.36129,0.133333333,3.61,10.545
3.82608,3.21035,10.8243,20.8566,8.21384,70.8333,1.97369,3.38928,9.633333333,1.83839,0.453252,0.193333333,3.343333333,4.38535
2.73995,2.72796,7.99525,-36.7287,6.45175,72.2,-0.0531874,1.75114,9.5,1.81815,1.18389,0.186666667,2.63,-15.1149
2.7695,4.16359,8.25543,7.53521,1.45191,72.7333,0.931801,2.27844,9.566666667,2.0297,2.11847,0.186666667,2.726666667,35.3322
-1.29774,2.05196,-0.926946,1.70258,2.45621,73.4333,1.05688,1.4674,9.033333333,1.58981,2.9492,0.156666667,3.333333333,28.5795
3.13792,1.46874,9.44619,2.64586,1.29427,73.4,2.00923,3.97486,9.066666667,2.60983,3.64703,0.093333333,3.163333333,1.3248
1.35136,2.06118,15.4895,5.96792,4.852,74.1667,1.33357,2.49713,9,2.42701,2.26698,0.083333333,2.403333333,-30.8322
4.75187,2.36694,9.11604,11.5742,3.81157,74.6,1.64892,3.26213,8.633333333,0.505223,1.33804,0.073333333,2.033333333,-2.14397
3.64426,2.87021,5.60693,20.6586,5.16496,75.5667,2.3363,3.75104,8.233333333,1.97619,2.25179,0.103333333,1.97,35.6405
