1.05183,1.05183,1.05183,1.05183,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.563437,0.278859,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,0.616332,1.64271,1.64271,1.64271,1.64271,1.64271,1.1525,1.1525,1.1525,1.1525,1.1525,1.1525,1.1525,1.1525,1.1525,1.1525,1.37045,1.37045,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.38169,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.42064,1.44204,1.44204,1.44204,1.44204,1.44204,1.44204,1.44204,1.44204,1.44078,1.44078,1.44078,1.44078,1.44078,1.44078,1.44078,1.44078,1.53299,1.53299,1.53299,1.53299
1.15383,1.15383,1.15383,1.15383,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.01366,2.37456,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,2.26627,1.63599,1.63599,1.63599,1.63599,1.63599,1.31309,1.31309,1.31309,1.31309,1.31309,1.31309,1.31309,1.31309,1.31309,1.31309,1.36577,1.36577,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.20508,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.30689,1.35489,1.35489,1.35489,1.35489,1.35489,1.35489,1.35489,1.35489,1.33323,1.33323,1.33323,1.33323,1.33323,1.33323,1.33323,1.33323,1.20038,1.20038,1.20038,1.20038
2.23105,2.23105,2.23105,2.23105,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,2.38272,1.93867,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.77954,1.62933,1.62933,1.62933,1.62933,1.62933,1.96159,1.96159,1.96159,1.96159,1.96159,1.96159,1.96159,1.96159,1.96159,1.96159,1.87035,1.87035,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,2.05744,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.93434,1.96259,1.96259,1.96259,1.96259,1.96259,1.96259,1.96259,1.96259,1.98136,1.98136,1.98136,1.98136,1.98136,1.98136,1.98136,1.98136,1.9999,1.9999,1.9999,1.9999
1.0462,1.0462,1.0462,1.0462,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,1.08607,2.5126,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,2.29166,1.62272,1.62272,1.62272,1.62272,1.62272,1.78971,1.78971,1.78971,1.78971,1.78971,1.78971,1.78971,1.78971,1.78971,1.78971,1.86165,1.86165,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.70649,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83528,1.83123,1.83123,1.83123,1.83123,1.83123,1.83123,1.83123,1.83123,1.82964,1.82964,1.82964,1.82964,1.82964,1.82964,1.82964,1.82964,1.70936,1.70936,1.70936,1.70936
3.26736,3.26736,3.26736,3.26736,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.58807,4.41642,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,4.28012,1.61616,1.61616,1.61616,1.61616,1.61616,1.94332,1.94332,1.94332,1.94332,1.94332,1.94332,1.94332,1.94332,1.94332,1.94332,1.85303,1.85303,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.86877,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.75541,1.70161,1.70161,1.70161,1.70161,1.70161,1.70161,1.70161,1.70161,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.70015,1.72358,1.72358,1.72358,1.72358
1.94749,1.94749,1.94749,1.94749,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.39096,1.53615,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,1.66645,3.21287,3.21287,3.21287,3.21287,3.21287,1.93393,1.93393,1.93393,1.93393,1.93393,1.93393,1.93393,1.93393,1.93393,1.93393,1.84448,1.84448,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.86008,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.76553,1.77491,1.77491,1.77491,1.77491,1.77491,1.77491,1.77491,1.77491,1.77339,1.77339,1.77339,1.77339,1.77339,1.77339,1.77339,1.77339,1.84461,1.84461,1.84461,1.84461
2.31942,2.31942,2.31942,2.31942,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.61702,2.20082,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,2.43895,1.59681,1.59681,1.59681,1.59681,1.59681,2.08459,2.08459,2.08459,2.08459,2.08459,2.08459,2.08459,2.08459,2.08459,2.08459,1.83601,1.83601,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.6835,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.75778,1.74703,1.74703,1.74703,1.74703,1.74703,1.74703,1.74703,1.74703,1.74554,1.74554,1.74554,1.74554,1.74554,1.74554,1.74554,1.74554,1.83614,1.83614,1.83614,1.83614
2.16786,2.16786,2.16786,2.16786,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.71325,2.40495,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,3.18003,1.59046,1.59046,1.59046,1.59046,1.59046,2.39187,2.39187,2.39187,2.39187,2.39187,2.39187,2.39187,2.39187,2.39187,2.39187,2.65561,2.65561,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.67896,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.45502,2.457,2.457,2.457,2.457,2.457,2.457,2.457,2.457,2.45491,2.45491,2.45491,2.45491,2.45491,2.45491,2.45491,2.45491,2.59038,2.59038,2.59038,2.59038
4.00524,4.00524,4.00524,4.00524,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.43041,4.2535,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.82966,3.16207,3.16207,3.16207,3.16207,3.16207,2.21959,2.21959,2.21959,2.21959,2.21959,2.21959,2.21959,2.21959,2.21959,2.21959,2.30928,2.30928,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.32946,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.45755,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.442,2.45972,2.45972,2.45972,2.45972,2.45972,2.45972,2.45972,2.45972,2.44752,2.44752,2.44752,2.44752
4.58469,4.58469,4.58469,4.58469,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.12031,4.05177,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,4.09645,3.13727,3.13727,3.13727,3.13727,3.13727,3.14962,3.14962,3.14962,3.14962,3.14962,3.14962,3.14962,3.14962,3.14962,3.14962,3.76512,3.76512,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.63339,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.7276,3.78235,3.78235,3.78235,3.78235,3.78235,3.78235,3.78235,3.78235,3.75941,3.75941,3.75941,3.75941,3.75941,3.75941,3.75941,3.75941,3.62259,3.62259,3.62259,3.62259
